5.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	-5.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01
0.00000000000000e+00	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00
0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.50000000000000e-01	0.00000000000000e+00
-5.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.00000000000000e-01
0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.55555555555556e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
0.00000000000000e+00	-8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00
0.00000000000000e+00	0.00000000000000e+00	-2.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00
5.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	-5.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01
5.00000000000000e-01	0.00000000000000e+00	-3.33333333333333e-01	1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	-1.66666666666667e-01	8.33333333333333e-02
0.00000000000000e+00	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.66666666666667e-02	0.00000000000000e+00	1.66666666666667e-02	0.00000000000000e+00	0.00000000000000e+00
-3.33333333333333e-01	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.00000000000000e-01	0.00000000000000e+00	5.00000000000000e-02	0.00000000000000e+00
1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	-5.00000000000000e-02	0.00000000000000e+00	-3.00000000000000e-01	2.50000000000000e-01
0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
0.00000000000000e+00	-6.66666666666667e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.55555555555556e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.50000000000000e-01	0.00000000000000e+00	-2.00000000000000e-01	-5.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
0.00000000000000e+00	1.66666666666667e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00
-1.66666666666667e-01	0.00000000000000e+00	5.00000000000000e-02	-3.00000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00
8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01
5.00000000000000e-01	-1.66666666666667e-01	1.66666666666667e-01	1.66666666666667e-01	8.33333333333333e-02	-8.33333333333333e-02	8.33333333333333e-02	-8.33333333333333e-02	8.33333333333333e-02	8.33333333333333e-02
-1.66666666666667e-01	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	-5.00000000000000e-02	1.66666666666667e-02	0.00000000000000e+00	1.66666666666667e-02	0.00000000000000e+00	0.00000000000000e+00
1.66666666666667e-01	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	-1.66666666666667e-02	-8.33333333333333e-02	1.33333333333333e-01	0.00000000000000e+00	5.00000000000000e-02	0.00000000000000e+00
1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01	-1.66666666666667e-02	1.66666666666667e-02	-1.66666666666667e-02	-1.50000000000000e-01	1.50000000000000e-01	2.50000000000000e-01
8.33333333333333e-02	-5.00000000000000e-02	-1.66666666666667e-02	-1.66666666666667e-02	3.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-8.33333333333333e-02	1.66666666666667e-02	-8.33333333333333e-02	1.66666666666667e-02	0.00000000000000e+00	5.55555555555556e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
8.33333333333333e-02	0.00000000000000e+00	1.33333333333333e-01	-1.66666666666667e-02	0.00000000000000e+00	0.00000000000000e+00	1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-8.33333333333333e-02	1.66666666666667e-02	0.00000000000000e+00	-1.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00
8.33333333333333e-02	0.00000000000000e+00	5.00000000000000e-02	1.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00
8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01
5.00000000000000e-01	1.66666666666667e-01	1.66666666666667e-01	1.66666666666667e-01	8.33333333333333e-02	8.33333333333333e-02	8.33333333333333e-02	8.33333333333333e-02	8.33333333333333e-02	8.33333333333333e-02
1.66666666666667e-01	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-02	1.66666666666667e-02	0.00000000000000e+00	1.66666666666667e-02	0.00000000000000e+00	0.00000000000000e+00
1.66666666666667e-01	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	-1.66666666666667e-02	8.33333333333333e-02	1.33333333333333e-01	0.00000000000000e+00	5.00000000000000e-02	0.00000000000000e+00
1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01	-1.66666666666667e-02	-1.66666666666667e-02	-1.66666666666667e-02	1.50000000000000e-01	1.50000000000000e-01	2.50000000000000e-01
8.33333333333333e-02	5.00000000000000e-02	-1.66666666666667e-02	-1.66666666666667e-02	3.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
8.33333333333333e-02	1.66666666666667e-02	8.33333333333333e-02	-1.66666666666667e-02	0.00000000000000e+00	5.55555555555556e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
8.33333333333333e-02	0.00000000000000e+00	1.33333333333333e-01	-1.66666666666667e-02	0.00000000000000e+00	0.00000000000000e+00	1.66666666666667e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
8.33333333333333e-02	1.66666666666667e-02	0.00000000000000e+00	1.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00
8.33333333333333e-02	0.00000000000000e+00	5.00000000000000e-02	1.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00
8.33333333333333e-02	0.00000000000000e+00	0.00000000000000e+00	2.50000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.00000000000000e-01
